Name,Country,Date,Content
Shazrazmataz,"Adelaide, Australia",Jan 2016,"This beach is dirty & smelly, there's litter everywhere & lots of stray dogs.The only positive is that it has great sunsets."
IntrepidNomad,"Urandangie, Australia",Jan 2016,The beach is beautiful at sunset and the Balianese at sunrise send the cleaning machines in to clean up all the debris that has been left behind or floated in. This beach is nice and wide and great for wandering along or going for a run.
Jean B,"Kensington, Australia",Jan 2016,Maybe because it's Sunday so it was full of people. The beach is looking better & more clean compare to Kuta beach. Mostly local people or local tourist. It has comfy seating area in many cafes at the beachside with live accoustic band performance when we're seeing sunset. Lovely time!
preplady,Virginia,Jan 2016,We took maybe a 3-mile walk here.  It's very pleasant & amazingly quiet for a beach in a touristy area.  There are lots of restaurants & bars & places to take surfing lessons & the surf looked great!
BigJoan66,"Sydney, Australia",Jan 2016,A nice place to stop off before dinner for a quick drink or two whilst watching the beautiful sunsets. 
Larry0807,"Townsville, Australia",Dec 2015,"Get down to Won's beach bar just in front of the Kumala Pantai Hotel, great service, ice cold beer and the small warung on the beach serves fresh, cheap lokal food."
Helen L,"London, UK",Jan 2016,"Great beach to get some body board waves equal to Cornwall but 20 degrees warmer.Beach hire subbed and board so cheap...beach vendors no hassle, just say no...nicely Some great waves for those who don't go out of their depth and just want fun in the sea."
ddarwen,"Singapore, Singapore",Jan 2016,There are many shops here along the beach selling food and drinks. There are peddlers around selling from steam peanuts to kites. Stalls here set up lounge chairs and umbrellas by the beach for patrons to sit and chill. Waves were not to big but there were a few people surfing. It was a nice place to just chill with friends drinking coconut juice and watch the sunset. 
Danielle,"Orem, UT",Jul 2015,"This beach reminds me of the ones back home in California. Except for one fact, the waves here are HUGE. Perfect beach to catch some surfing or boogie boarding. They have so many people renting out surfboards and boogie boards for a reasonable price. You can even get a surf lesson from the locals. Plenty of bars along the beach, no way you'd get hungry. There's lots of cute stray dogs walking around. There are many hagglers who will offer you some pretty cool trinkets. They're not too pushy. Just expect it everywhere you go. Remember they're human and just trying to support their families is all."
Donna B,"Bunbury, Australia",Jan 2016,This beach is awesome with lovely wavesBe aware of strong undertow especially weak swimmersBeach was pristine clean no rain to wash in waste Would recommend this areaGreat beach shacks with music and food
Kay549,"Reading, UK",Apr 2015,"Wonderfully clean when I visited, though apparently ocean currents can wash litter on to the beach at some points of the year. "
himeshinra,"Jakarta, Indonesia",Jan 2016,"Kuta Beach is just way too crowded and way too many pushy hagglers. The people in Double Six beach are nicer and most of the sellers are not too pushy and more polite, but you have to negotiate your way for lower prices even though they're offering prices lower than Kuta Beach. Still, you can definitely R&R in this beach. Good for couples as this beach is one of the popular dating spot in Bali. In the evening the beach gets more crowded by locals and families and dogs, and you can move to one of the bean bags at the seaside cafe and watch the sunset with live music and margarita. "
Norine007,"Greater Melbourne, Australia",Jan 2016,lovely clean beach with good vibes watch out for the hawkers can be annoying. many cafes and places to drink and eat. you can go cheap or you can ramp it up a bit whatever your taste.
新加坡林峰,Singapore,Jan 2016,"Visited the beach around 5pm. Parking the bike by the beach pavement cost u 2k IDR, sat down at one of the restaurants, ordered a beer and sat down to enjoy the sunset. There is also live band in front at the beach, where one can relax at the beanbags with a beer in hand, a pizza and enjoy the sunset. Woah...Went into the sea and enjoy the waves at you. There are rental of surf boards available. Overall good relaxing experience..."
ratan3,"Bengaluru, India",Feb 2015,Had been to double six beach. Less tourist and wonderful clean and neat beach. Best to lay around on a lazing evening
Sarvs F,Te Atatu,Jan 2016,We stopped off at the Blue 9 Beach bar and it was a lovely relaxing way to spend a quiet afternoon after a whole day of sightseeing.They were setting up the speakers for a night of entertainment and unfortunately we didn't stay long enough to enjoy but we got there at a good time in the afternoon to secure seats as I am sure it would pack up quickly.  The bean bags are uncomfortable though so some new biggers one wouldn't go astray.  We did sit at a table also but for an evening with cocktails to take in the evening entertainment you need to be on the bean bags!Good and friendly service.  We ordered a chicken pizza which literally had one small piece of chicken on each slice and the crust was tough.  Go for the drinks and environment not necessarily the pizza.
melmitchell_melb,"Melbourne, Australia",Dec 2015,We were here in July - and it was beautiful.  Came back in December and it was almost knee-deep in rubbish.  Just disgusting.  The Balinese claim that it's a naturally occurring seasonal event (there's a sign on the beach to this effect).  More like rubbish being washed down with the rains.  Such a shame as it is a beautiful beach - it would be good if they could do something about it.
Jaad87,13 contributions,Jan 2016,"Really comfy sunbeds for 50k. Not the cleanest beach in the world, but in general people don't know what to do with rubbish in Bali. Many locals come after 5pm (when it is less hot) to enjoy the beach and watch the sunset. Many hagglers trying to sell you stuff - just pretend you're sleeping!!!"
ichembilath,29 contributions,Jan 2016,"The view of the sunset from here was awesome! It wasn't heavily crowded when I got there but the place tends to be crowded at times, nevertheless it's a great place to be. Well maintained, clean and the locals are quite friendly. A note though, drinks bought from the beach maybe costlier than buying outside!"
irresistibal,"Jakarta, Indonesia",Dec 2015,"This beach is considered as one of the most famous and most visited in Bali, the reason being is that the beach has a long stretch and wide stone-coloured soft-sandy beach.A famous bakso (meat balls - local streetfood) stall by the name ""gerobak biru"" just across Kumala Pantai Hotel is a must-have items while enjoying the sunset over there."
MarkKarenEllie98,"Melbourn, UK",Jan 2016,"My kids went surfing there, guys on the beach hiring surf boards and offering lessons for $30 Australian for 2 hours"
nicola,"Perth, Australia",Jan 2016,"What a way to spend a day or afternoon,relaxing on the beach under an umbrella,laying back on a sun lounge,watching the sunset,whilst having a drink brought to you.Locals take good care of you."
