Name,Country,Date,Content
Samantha M,"Abu Dhabi, United Arab Emirates",Jun 2018,"Riding a 2 wheeler motor bike to get to these locations by yourself is very tricky, the roads are so bad!! we had a fall on one of the roads and we happened to be the 4th biker that had a fall on that same stretch, luckily we were not as badly injured as the others so we managed to proceed with caution towards our destination as the roads just kept getting worse in condition - unless you are staying overnight on nusa penida ensure you make it back to the ferry port on time for the last boat atleast (we made it just in time with 2 minutes to spare) - once you arrive nusa penida by boat best hire a local biker and let him ride / hire a car.Kelingking - pay for parking - no entry fee - lot of stamina needed - you have to wonder how those bamboo stick fences were even built by some really really brave hearts!! you have to shuffle through people on your way down as many stop in between contemplating if they should continue further. we stopped half way ourselves and did not make it to the beach as we had to race back to the port to make it in time for our boat! but i am sure it would have been a very private beach as not many go right to the bottom. The view is breathtaking & the experience is exhilarating so expect to be tired at the end of this."
bharti7980,"Dubai, United Arab Emirates",Aug 2018,Just a short half hour drive from Angel billabong.. This place offers stunning views. Also the road is well maintained.  Our driver dropped us at the top to get the views.. However you can also walk down the stairs to reach the bottom Sandy beach.. 
Christian W,"Hamburg, Germany",Feb 2018,"One of many Highlights in Nusa Penida.The way to this scenic view was rough - it took us a lot of skill with our bikes to go there, but it was fun! At the end, we had a great view on the famous T-Rex ;) I was flying my drone to get some great shots (since my girlfriend was too afraid to climb the ""stairs"" down the hill). On good days you can see the Mantas in the Manta Point!!Do it - it's worth the effort!"
Staffan N,"Stockholm, Sweden",Aug 2018,"For sure, this place is nice but be prepared to push your way through a bunch of people. Be careful as there no fence that will stop you to fall 100 meters...Be prepared to stand in line for some minutes to get to the spot where you can take the best picture. Going down to the beach and up will take 2 hours.Seems like this place attracts a lot of Chinese people, so you might want to be prepared for that as well... "
akshaymay2981,"Raipur, India",Aug 2018,"It took me 20 mins to walk bare foot down a steep inclined of rocks with only a woobly bamboo railing as safety . The returned journey took me 50 mins of walking ,as I struggled with exhaustion , Intense heat and dizziness as well as trying to step back up on rocks larger than the legs of mine . "
Miguel Grech,"Island of Malta, Malta",Jul 2018,amazing experience & stunning view.. a paradise on earth.. rly enjoyed watching the mantras swimming  
WanderingAmbitions,"London, UK",Aug 2018,"Absolutely stunning beach and a must see. My poor rating comes down to the rubbish littered around, lines of instagrammers and the stalls which somewhat dampens the experience.To get down to the beach is tough hike, you can see manta rays if you look off the cliff to the left side (when looking at the sea) and the road is bumpy but manageable if on scooter."
duzelpanda,"Bali, Indonesia",Jun 2018,Your must-visit bucket list at Nusa Penida. This place will be full of tourists in the afternoon so you'd better reach this place in the early morning or late evening to get the best picture. You also need an extra stamina to reach the beach down there.
MikeandSandra7,Melbourne,Aug 2018,Yes to arrive at this destination you will travel on the worst road on Nusa Penida. I ride motorbikes back home and are confident on a scooter but we decided to enjoy the scenery on the way in so we hired a driver. The views from the top are absolutely stunning on a clear day and make for some great photos. If you want to walk down the steps for ‘that photo’ then be prepared to wait in line. This is another place where you want to arrive as early as possible. As we were leaving there was a constant stream of vehicles arriving.When walking back to the car park keep looking out to the ocean as we say around 7 Manta Rays swimming in the clear blue waters below. Also buy some bananas from the local vendors and feed the local monkeys. If you come all the way to Nusa Penida you need to come here.
Domrand,78 contributions,Aug 2018,"This place is absolutely beautiful the water is so blue and the view is breathtaking just be aware if you’re going to hike down to the beach it’s more of a Rock climb than I hike, wear suitable footwear and bring some water! There is a little stall at the bottom that sells drinks but there soooo expensive! (50k for a bottle of water) And be careful in the waves as they are extremely powerful"
TravelAngler725,"Seoul, South Korea",Aug 2018,"Kelingking is most famous for looking like the shape of a t rex, but once you've gone down to the beach, you will remember this hike for the grueling, yet rewarding, experience it truly is. A few disclaimers. Do not hike using slippers. You are better off going barefoot, which is what I did, or using some serious hinking shoes. Check the bamboo before you pull yourself up. It is not all sturdy. Above all go slowly, be in good physical condition and you will be fine. If you aren't up to the journey you can enjoy the spectacular views. WhenI went, there was a school of large fish easily visible from the cliff. If you do make the journey, reward yourself with a refreshing soak in the ocean (and powerful waves that come with it!)"
