Name,Country,Date,Content
ankita_petiwale,"Mumbai, India",May 2016,The Batu Bolong area on Canguu beach is very lively and lined with good cafes! You can meet interesting people and have conversations over food! 
Vany V,15 contributions,May 2016,"For surfers, Canggu beach has tides that last long. The currents pull you out very quickly, and it would be very tiring to go back, but it was a nice experience with nice people! "
Maria S,"Markham, Canada",May 2016,"Canggu beach is a very beautiful yet quite beach.. It took a about 45 minutes to reach from Kuta beach due to the heavy traffic. Once you are there, its really different from Kuta beach which is sometimes over crowded..unfortunately it has black sands. Its now have some restaurant and coffee shop . Its good  to visit before it gets over crowded"
cdv2015,"Jakarta, Indonesia",May 2016,We spent an easygoing afternoon enjoy the place. Many surfers are practising which offers a very pleasant attraction all over the day.
Acebeer,"Cape Town, South Africa",May 2016,"Enjoyed the surf so hanged around for a week or so. It is not Kuta (which is awesome). It is my kind of place, but can see how others might not agree."
seb levaillant,"Paris, France",Apr 2016,Great spot to drink a beer while watching sunsets and surfers! Sometimes too many dogs hanging on the beach but they dont cause much troubles.
andokelli,"Launceston, Australia",May 2015,"Nice beach, but typical for a lot of Indo has a fair bit of rubbish. Good surf spot, probably better for intermediates upwards as it can get crazy. Good bars, cafes and restaurants within walking distance"
Robert M,"Tauranga, New Zealand",Apr 2016,Great beach for a visit. Surf variable to suit all tastes. Some attention from hawkers but  responded to firm response. Food and drink readily available. Pleasant day out. 
Lauren H,"Indianapolis, IN",Apr 2016,"This was my favorite beach on this coast. Very laid back vibes. Great waves, atmosphere, and beach bars. I would've loved to spend more time at this beach!"
Mary,"Christchurch, Canterbury, New Zealand",Mar 2016,"I spent a sunset here on my own, I felt safe. What I liked was that there were so many locals enjoying the last of the sun and the beach. I sat and had a coke and soaked it all in."
Maya L,9 contributions,Apr 2016,"Nice place for bring friends here and nice cafe arrounds make us easy  if hungry and find some food here ,will come here again"
Maria Z,"Sydney, Australia",Apr 2016,It's a bit hard to get there from Seminyak but it's worth the trek. The taxis have a hard time getting there because the sneaky shortcut to get in is usually patrolled by police ( should be one way only) So in order to get there from Seminyak its a good 20 minute cab ride. Seems the surfers love it and the ambiance of the area is very surfer cool. No tourist busses here. Phew!The sand is dark (volcanic) and the swimming is a bit risky ( lots of currents) however OLD MANS pub is a super cool place to get some food and cold beers and watch the surf. Occasionally there are street markets in the car park and there's live music most nights at OLD MANS.An up and coming part of South bali and worth the visit
DaveR,"Como, Australia",Apr 2016,"We walked along this morning from Ecco up to Legian. Definately a lovely beach to stroll along, especially early in the morning when not too hot. Watch out for some of the waves that thump their way in, and try to knock you over. Able to swim here and yes it is super refreshing , do watch the currents though, very strong. Kids need to be closely watched before they float away. Water is nice and clean.  A great place to get lessons for surfing or if you have mastered it...go nuts, amazing action out there."
artys_facts,"Melbourne, Australia",Mar 2016,This beach is the best place to build your surfing confidence. There are plenty of businesses on and close to the beach to get an advise or a guide person or simply rent a surf board of your like. Beginners can start with a soft board and move to use a hard board next day under the supervision of a local surfing guide/instructor. Most of the guides are great and you can book them day after day if you liked the way they look after you. The beach is better for surfing than having a bath with kids as the waves seem to never stop.
layaputhih,8 contributions,Dec 2015,"The local charge us when we get in, its normal, but the local community should do something for cleaning. You can see many rubbish on this beautiful beach. Its a pity that it cant be clean"
Juan P,"San Fernando, Buenos aires, Argentina",Mar 2016,"the best place to surf, excellent, much better than kutta. It's a dream place. I want to come back ."
Douglas C,"Hong Kong, China",Mar 2016,"That seems like a self-promoting axiom, but it is true. Canggu is where Bali gets its reputation as a surf capital in Asia. Yes, Uluwatu has much bigger swells, upwards of 25 feet, but Canggu is where the locals really know how to surf and where they spend a good deal of time.This is a great, non-crowded beach. It has about four to seven Warungs on the beachside, depending on how you are counting. It has a few big restaurants near the rocks, at the end of the road. And it's filled with everyone from locals to Europeans, to Americans to Australians. And there are even the occasional bare-breasted ladies who think it's cool to go au natural in one of the more conservative cultures in Asia. The people are friendly. For the most part the beach is clean. Yes, you see dogs around, but then if you don't see dogs, you are not on a SE Asia beach.There are also cows. Lots of cows. Even cute baby cows every rainy season who like to frolic and gambol in the sand. Respect them. They are very nice cows."
JoyHua,London,Mar 2016,If you're there for the surf and crave a long left hander than I'm sure you'll find plenty to love about Canggu beach but as a beach to relax on I'm sure that Bali can offer better. Worst of all is the shocking amount of plastic littered on the beach. During a storm I watched  a drain open up and so much rubbish rushing towards the ocean that I was compelled to pick up as much as I could and put in the trash. Not one other person joined me. A local thanked me but still the ocean is life and we should be doing more to protect it.
Kristina S,7 contributions,Jan 2016,"Canggu is such an amazing gem- bustling with cafe's, great eats and people- behind it's seemingly countryside look. You will be walking along encountering cows and local farmlife- and next minute you stumble across small cafes and restaurants and will be served the meal of your life. We extended our stay there- ditched other destinations, came back before leaving- and even contempleted extending our flight home- just because we were so smitten with Canggu"
Pinay Nomad,"New Orleans, LA",Mar 2016,"I went here 3 times for sunset. I like watching the surfers and the dogs running around like kids. It made me miss my pets so much. I recommend this place for anyone who will be visiting North Kuta, Bali. Best time to come during sunset"
